,n_pyth,alpha,partition coefficient,fukuyama sugeno index,xie beni index,silhouette score,adjusted rand score,adjusted mutual info score,homogeneity,completeness,v measure
63,2,0.6040816326530613,1.0,2715.7127411208917,1.0,0.18906139471165093,0.4515941636387435,0.5071433637208816,0.6586119503632759,0.41540101384860156,0.509468844474278
64,2,0.6428571428571428,1.0,2627.986674513646,1.0,0.09184978637134682,0.4478382890899527,0.5042761945551503,0.6549229280593754,0.4130742665062475,0.5066152036780984
65,2,0.6816326530612244,1.0,2531.591534683147,1.0,0.1411443227473508,0.44918192920886124,0.4977797347132411,0.6277914159537378,0.41577204867810735,0.5002438893272274
66,2,0.7204081632653061,1.0,2428.80079829215,1.0,0.21343094861353745,0.4405627836898987,0.4891575403169364,0.6257819985498023,0.4050193720695662,0.4917607588216313
67,2,0.7591836734693878,1.0,2321.781379323974,1.0,0.14333910876809974,0.44671686872361177,0.4984129445455022,0.6423791046041097,0.41057651018952607,0.5009627514806847
68,2,0.7979591836734694,1.0,2212.4823938181503,1.0,0.14938832022733808,0.44419664138788634,0.49221739524940306,0.6296559238254802,0.4075266586106229,0.49480502094102824
69,2,0.836734693877551,1.0,2102.581014069615,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
70,2,0.8755102040816326,1.0,1993.4680389520934,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
71,2,0.9142857142857143,1.0,1886.258591019214,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
72,2,0.9530612244897959,1.0,1781.8169891530983,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
73,2,0.9918367346938776,1.0,1680.788018695874,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
74,2,1.0306122448979593,1.0,1550.4846067013134,1.0,0.20068081894967166,0.4677408413283534,0.5124773415278511,0.5932156646663588,0.4542744035599556,0.514530305199056
75,2,1.0693877551020408,1.0,1169.6132290863563,1.0,0.33650588974229434,0.5425444447040298,0.5754359010374923,0.6036868033892339,0.552697436853449,0.5770679628519658
76,2,1.1081632653061226,1.0,756.030080212399,1.0,0.45721714083085174,0.7065958595203842,0.6898660638551123,0.6965148148920407,0.685601741718374,0.6910151939627457
77,2,1.146938775510204,1.0,478.20652099791766,1.0,0.4768195647074392,0.7270917913942235,0.6864562419916848,0.6894468905025842,0.6857864205211934,0.6876117839601393
78,2,1.1857142857142857,1.0,283.9016926144245,1.0,0.47695840384899185,0.7270435233142046,0.6853074624916544,0.6877509938287738,0.6851863820887067,0.6864662926443243
79,2,1.2244897959183674,1.0,141.2155031195913,0.9509058245217901,0.4825628224883,0.7268532898893016,0.6842780716347907,0.6862758708878728,0.6846059955122192,0.6854399161599062
80,2,1.263265306122449,1.0,32.091421915610226,0.7338646865609256,0.48366946040241776,0.72656552896175,0.6834966900551372,0.6855036345581781,0.6838212774919458,0.6846614225503646
81,2,1.3020408163265307,1.0,-53.861589943436,0.6044345580406094,0.4821174334873504,0.7318876223208601,0.6903446652952943,0.6924447198872756,0.6905267053196321,0.6914843825760163
82,2,1.3408163265306123,1.0,-123.03874918500208,0.514826949417206,0.47914780732775986,0.7426448875409716,0.7062470587327458,0.7085599190524962,0.7061016236880303,0.7073286354473176
83,2,1.379591836734694,0.9738655395053388,-179.6144496414671,0.445225749772639,0.4830396148342126,0.7532692074861019,0.721984154630411,0.7240305497603803,0.721987231653548,0.7230074470356139
84,2,1.4183673469387756,0.9479921241579828,-226.44371742354417,0.38970847326269603,0.4803466379334849,0.7483509864221656,0.7174078999550202,0.71959087920158,0.7173091899860639,0.7184482230184076
85,2,1.4571428571428573,0.9242419065850449,-265.5524419370676,0.3445187209332487,0.47982428126497817,0.7434741295680873,0.7129707135972649,0.7152966585129577,0.7127629842081169,0.7140275737284038
86,2,1.495918367346939,0.9022639009354321,-298.4261793745434,0.3071473105379881,0.47982428126497817,0.7434741295680873,0.712970713597265,0.7152966585129579,0.712762984208117,0.714027573728404
